STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,20.0117884593084,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,15.6051763609066,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mozambique,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,34.0895925194937,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Myanmar,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,19.1486949521859,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,4.67457249644327,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Nauru,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,29.9494969253266,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,36.147736606932,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Equatorial Guinea,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,35.0966959431985,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Eritrea,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,8.13925854793547,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Estonia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,16.2451695573096,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,23.9359544258576,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,6.59012418588035,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,5.84651585707961,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,10.5107824351537,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,France,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,28.4801107651775,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Gabon,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,39.1668107364675,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,16.3660641598624,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Malta,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,4.79508808058635,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Marshall Islands,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,51.7403343918887,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritania,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,14.5156293929169,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritius,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,21.038629333295,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mexico,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,4.67541435370567,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Micronesia, Fed. Sts.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,29.6773543312401,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MCO,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,16.858835020724,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Monaco,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,26.6410393941665,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,26.2899256948971,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,17.4508507957776,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,16.0455757934517,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Mozambique,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,41.5999405754095,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Myanmar,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,16.5912267763906,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,5.78906404305023,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Nauru,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,41.4386899184178,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Nepal,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1998,19.7226820288355,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Netherlands,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,13.0146270965084,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,38.0815936455579,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,9.19909301295683,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,24.2124024107219,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,38.3013752593599,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,7.5357539911762,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,22.8921688223389,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,43.623223368208,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,21.8720477715557,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1996,16.1100349981064,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,24.193431121320007,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,51.42040850304157,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Western and Central,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,36.22329110672937,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,17.37456252443076,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,26.16360120228048,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,42.359188792127796,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,1997,37.68090312854865,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
